Date/time UTC,Active energy Wh,Returned energy Wh,Min V,Max V
2022-01-05 20:59,48.20,0.00,220.0,221.5
2022-01-05 21:00,47.90,0.00,220.0,221.5
2022-01-05 21:01,48.20,0.00,220.0,221.5
2022-01-05 21:02,48.10,0.00,220.0,221.5
2022-01-05 21:03,48.50,0.00,220.0,223.0
2022-01-05 21:04,48.10,0.00,221.5,223.0
2022-01-05 21:05,49.40,0.00,223.0,224.5
2022-01-05 21:06,49.40,0.00,223.0,224.5
2022-01-05 21:07,49.30,0.00,223.0,223.0
2022-01-05 21:08,49.10,0.00,221.5,223.0
2022-01-05 21:09,48.80,0.00,221.5,223.0
2022-01-05 21:10,48.70,0.00,221.5,223.0
2022-01-05 21:11,49.00,0.00,221.5,223.0
2022-01-05 21:12,49.20,0.00,223.0,224.5
2022-01-05 21:13,49.30,0.00,223.0,224.5
2022-01-05 21:14,49.80,0.00,223.0,224.5
2022-01-05 21:15,49.80,0.00,223.0,226.0
2022-01-05 21:16,48.90,0.00,221.5,223.0
2022-01-05 21:17,48.70,0.00,221.5,223.0
2022-01-05 21:18,48.40,0.00,221.5,221.5
2022-01-05 21:19,48.60,0.00,221.5,221.5
2022-01-05 21:20,48.60,0.00,221.5,223.0
2022-01-05 21:21,48.80,0.00,221.5,223.0
2022-01-05 21:22,48.90,0.00,220.0,223.0
2022-01-05 21:23,47.80,0.00,220.0,220.0
2022-01-05 21:24,47.90,0.00,220.0,221.5
2022-01-05 21:25,48.00,0.00,220.0,221.5
2022-01-05 21:26,47.90,0.00,218.5,221.5
2022-01-05 21:27,48.70,0.00,221.5,223.0
2022-01-05 21:28,48.40,0.00,220.0,223.0
2022-01-05 21:29,49.10,0.00,221.5,224.5
2022-01-05 21:30,48.60,0.00,221.5,223.0
2022-01-05 21:31,48.20,0.00,220.0,221.5
2022-01-05 21:32,48.30,0.00,220.0,221.5
2022-01-05 21:33,47.80,0.00,218.5,221.5
2022-01-05 21:34,48.00,0.00,218.5,223.0
2022-01-05 21:35,48.40,0.00,220.0,223.0
2022-01-05 21:36,48.30,0.00,220.0,221.5
2022-01-05 21:37,48.40,0.00,220.0,223.0
2022-01-05 21:38,48.70,0.00,220.0,223.0
2022-01-05 21:39,48.70,0.00,221.5,223.0
2022-01-05 21:40,41.90,0.00,218.5,227.5
2022-01-05 23:34,30.64,0.00,227.5,235.0
2022-01-05 23:35,50.80,0.00,226.0,227.5
2022-01-05 23:36,51.10,0.00,227.5,229.0
2022-01-05 23:37,51.00,0.00,226.0,227.5
2022-01-05 23:38,20.98,0.00,227.5,236.5
2022-01-01 05:00,199.00,0.00,223.0,235.0
2022-01-01 05:10,499.00,0.00,223.0,226.0
2022-01-01 05:20,502.00,0.00,223.0,226.0
2022-01-01 05:30,496.00,0.00,221.5,226.0
2022-01-01 05:40,503.00,0.00,223.0,227.5
2022-01-01 05:50,500.00,0.00,223.0,226.0
2022-01-01 06:00,499.00,0.00,223.0,226.0
2022-01-01 06:10,496.00,0.00,221.5,226.0
2022-01-01 06:20,254.40,0.00,223.0,233.5
2022-01-01 11:00,273.40,0.00,211.0,232.0
2022-01-01 13:40,140.50,0.00,223.0,235.0
2022-01-01 13:50,482.00,0.00,214.0,224.5
2022-01-01 14:00,480.00,0.00,215.5,224.5
2022-01-01 14:10,484.00,0.00,218.5,223.0
2022-01-01 14:20,470.00,0.00,211.0,221.5
2022-01-01 14:30,459.00,0.00,211.0,220.0
2022-01-01 14:40,467.00,0.00,212.5,220.0
2022-01-01 14:50,465.00,0.00,211.0,220.0
2022-01-01 15:00,455.00,0.00,208.0,218.5
2022-01-01 15:10,424.00,0.00,200.5,214.0
2022-01-01 15:20,102.70,0.00,208.0,220.0
2022-01-01 21:10,250.50,0.00,218.5,233.5
2022-01-01 21:20,494.00,0.00,220.0,227.5
2022-01-01 21:30,477.00,0.00,212.5,227.5
2022-01-01 21:40,487.00,0.00,218.5,226.0
2022-01-01 21:50,481.00,0.00,215.5,223.0
2022-01-01 22:00,486.00,0.00,215.5,224.5
2022-01-01 22:10,494.00,0.00,218.5,227.5
2022-01-01 22:20,512.00,0.00,226.0,229.0
2022-01-01 22:30,509.00,0.00,226.0,229.0
2022-01-01 22:40,509.00,0.00,224.5,229.0
2022-01-01 22:50,0.60,0.00,230.5,236.5
2022-01-02 00:50,232.70,0.00,224.5,233.5
2022-01-02 03:30,202.10,0.00,224.5,235.0
2022-01-02 06:00,0.10,0.00,227.5,233.5
2022-01-02 10:40,53.60,0.00,214.0,226.0
2022-01-02 10:50,471.00,0.00,212.5,221.5
2022-01-02 11:00,460.00,0.00,208.0,218.5
2022-01-02 11:10,456.00,0.00,209.5,218.5
2022-01-02 11:20,464.00,0.00,209.5,220.0
2022-01-02 11:30,480.00,0.00,214.0,226.0
2022-01-02 11:40,471.00,0.00,214.0,224.5
2022-01-02 11:50,460.00,0.00,211.0,215.5
2022-01-02 12:00,478.00,0.00,214.0,223.0
2022-01-02 12:10,480.00,0.00,212.5,224.5
2022-01-02 12:20,474.00,0.00,212.5,223.0
2022-01-02 12:30,491.00,0.00,218.5,226.0
2022-01-02 12:40,472.00,0.00,214.0,223.0
2022-01-02 12:50,75.10,0.00,218.5,233.5
2022-01-02 14:20,206.90,0.00,212.5,230.5
2022-01-02 14:30,140.00,0.00,212.5,229.0
2022-01-02 14:40,143.70,0.00,212.5,229.0
2022-01-02 14:50,65.90,0.00,212.5,226.0
2022-01-02 15:30,282.60,0.00,212.5,229.0
2022-01-02 15:40,476.00,0.00,211.0,223.0
2022-01-02 15:50,478.00,0.00,214.0,223.0
2022-01-02 16:00,474.00,0.00,212.5,221.5
2022-01-02 16:10,457.00,0.00,211.0,215.5
2022-01-02 16:20,21.60,0.00,212.5,229.0
2022-01-02 20:30,122.30,0.00,214.0,226.0
2022-01-02 20:40,469.00,0.00,214.0,220.0
2022-01-02 20:50,484.00,0.00,214.0,226.0
2022-01-02 21:00,495.00,0.00,220.0,226.0
2022-01-02 21:10,500.00,0.00,224.5,227.5
2022-01-02 21:20,501.00,0.00,221.5,227.5
2022-01-02 21:30,492.00,0.00,220.0,226.0
2022-01-02 21:40,363.30,0.00,221.5,232.0
2022-01-02 23:10,229.60,0.00,224.5,236.5
2022-01-03 01:20,204.50,0.00,229.0,239.5
2022-01-03 04:10,216.60,0.00,230.5,241.0
2022-01-03 09:40,98.40,0.00,220.0,232.0
2022-01-03 09:50,480.00,0.00,214.0,224.5
2022-01-03 10:00,486.00,0.00,215.5,226.0
2022-01-03 10:10,478.00,0.00,214.0,223.0
2022-01-03 10:20,472.00,0.00,211.0,223.0
2022-01-03 10:30,474.00,0.00,212.5,221.5
2022-01-03 10:40,466.00,0.00,211.0,221.5
2022-01-03 10:50,492.00,0.00,215.5,227.5
2022-01-03 11:00,477.00,0.00,214.0,227.5
2022-01-03 11:10,489.00,0.00,215.5,227.5
2022-01-03 11:20,483.00,0.00,214.0,226.0
2022-01-03 11:30,489.00,0.00,218.5,227.5
2022-01-03 11:40,485.00,0.00,212.5,226.0
2022-01-03 11:50,481.00,0.00,214.0,224.5
2022-01-03 12:00,487.00,0.00,214.0,226.0
2022-01-03 12:10,460.00,0.00,218.5,232.0
2022-01-03 12:40,172.30,0.00,226.0,236.5
2022-01-03 12:50,366.50,0.00,220.0,233.5
2022-01-03 15:30,269.30,0.00,215.5,229.0
2022-01-03 15:40,128.10,0.00,218.5,233.5
2022-01-03 16:00,204.10,0.00,218.5,229.0
2022-01-03 16:20,161.80,0.00,214.0,226.0
2022-01-03 16:30,464.00,0.00,212.5,218.5
2022-01-03 16:40,473.00,0.00,214.0,221.5
2022-01-03 16:50,463.00,0.00,212.5,218.5
2022-01-03 17:00,318.10,0.00,215.5,229.0
2022-01-03 20:30,394.90,0.00,223.0,233.5
2022-01-03 20:40,502.00,0.00,223.0,227.5
2022-01-03 20:50,500.00,0.00,221.5,226.0
2022-01-03 21:00,498.00,0.00,223.0,226.0
2022-01-03 21:10,487.00,0.00,218.5,226.0
2022-01-03 21:20,495.00,0.00,221.5,227.5
2022-01-03 21:30,499.00,0.00,223.0,226.0
2022-01-03 21:40,422.00,0.00,221.5,233.5
2022-01-03 23:50,264.10,0.00,224.5,235.0
2022-01-04 03:00,181.10,0.00,224.5,233.5
2022-01-04 09:10,353.30,0.00,209.5,224.5
2022-01-04 09:20,229.70,0.00,211.0,232.0
2022-01-04 10:20,327.00,0.00,221.5,232.0
2022-01-04 10:30,481.00,0.00,214.0,224.5
2022-01-04 10:40,487.00,0.00,220.0,226.0
2022-01-04 10:50,487.00,0.00,215.5,224.5
2022-01-04 11:00,486.00,0.00,218.5,226.0
2022-01-04 11:10,482.00,0.00,218.5,224.5
2022-01-04 11:20,496.00,0.00,220.0,226.0
2022-01-04 11:30,499.00,0.00,221.5,226.0
2022-01-04 11:40,501.00,0.00,223.0,227.5
2022-01-04 11:50,495.00,0.00,220.0,226.0
2022-01-04 12:00,235.20,0.00,221.5,233.5
2022-01-04 12:10,495.00,0.00,220.0,226.0
2022-01-04 12:20,495.00,0.00,218.5,227.5
2022-01-04 12:30,482.00,0.00,215.5,223.0
2022-01-04 12:40,59.30,0.00,221.5,233.5
2022-01-04 19:30,411.00,0.00,215.5,230.5
2022-01-04 19:40,47.80,0.00,221.5,233.5
2022-01-04 19:50,273.60,0.00,215.5,229.0
2022-01-04 20:00,483.00,0.00,218.5,224.5
2022-01-04 20:10,477.00,0.00,215.5,223.0
2022-01-04 20:20,488.00,0.00,220.0,224.5
2022-01-04 20:30,494.00,0.00,218.5,226.0
2022-01-04 20:40,500.00,0.00,223.0,227.5
2022-01-04 20:50,499.00,0.00,223.0,227.5
2022-01-04 21:00,498.00,0.00,223.0,227.5
2022-01-04 21:10,511.00,0.00,226.0,230.5
2022-01-04 21:20,512.00,0.00,226.0,230.5
2022-01-04 21:30,58.30,0.00,227.5,236.5
2022-01-04 23:40,206.50,0.00,226.0,236.5
