,Date/time UTC,Active energy Wh,Returned energy Wh,Min V,Max V,date,time,night shift,Night energy,Day energy
664,2021-12-15 12:50,490.0,0.0,218.5,224.5,2021-12-15,14:50:00,0,0.0,490.0
665,2021-12-15 13:00,495.0,0.0,218.5,226.0,2021-12-15,15:00:00,0,0.0,495.0
666,2021-12-15 13:10,42.2,0.0,220.0,235.0,2021-12-15,15:10:00,0,0.0,42.2
667,2021-12-15 13:30,167.3,0.0,212.5,227.5,2021-12-15,15:30:00,0,0.0,167.3
668,2021-12-15 13:40,197.1,0.0,211.0,229.0,2021-12-15,15:40:00,0,0.0,197.1
669,2021-12-15 13:50,209.1,0.0,212.5,230.5,2021-12-15,15:50:00,0,0.0,209.1
670,2021-12-15 14:00,22.3,0.0,220.0,233.5,2021-12-15,16:00:00,0,0.0,22.3
671,2021-12-15 14:10,270.1,0.0,215.5,230.5,2021-12-15,16:10:00,0,0.0,270.1
672,2021-12-15 17:20,43.9,0.0,220.0,235.0,2021-12-15,19:20:00,0,0.0,43.9
673,2021-12-15 17:30,362.2,0.0,212.5,230.5,2021-12-15,19:30:00,0,0.0,362.2
674,2021-12-15 20:10,442.0,0.0,214.0,229.0,2021-12-15,22:10:00,1,442.0,0.0
675,2021-12-15 20:20,488.0,0.0,214.0,226.0,2021-12-15,22:20:00,1,488.0,0.0
676,2021-12-15 20:30,483.0,0.0,218.5,224.5,2021-12-15,22:30:00,1,483.0,0.0
677,2021-12-15 20:40,493.0,0.0,221.5,226.0,2021-12-15,22:40:00,1,493.0,0.0
678,2021-12-15 20:50,504.0,0.0,223.0,227.5,2021-12-15,22:50:00,1,504.0,0.0
679,2021-12-15 21:00,504.0,0.0,223.0,227.5,2021-12-15,23:00:00,1,504.0,0.0
680,2021-12-15 21:10,507.0,0.0,224.5,229.0,2021-12-15,23:10:00,1,507.0,0.0
681,2021-12-15 21:20,509.0,0.0,224.5,229.0,2021-12-15,23:20:00,1,509.0,0.0
682,2021-12-15 21:30,510.0,0.0,226.0,229.0,2021-12-15,23:30:00,1,510.0,0.0
683,2021-12-15 21:40,504.0,0.0,223.0,227.5,2021-12-15,23:40:00,1,504.0,0.0
684,2021-12-15 21:50,511.0,0.0,226.0,230.5,2021-12-15,23:50:00,1,511.0,0.0
685,2021-12-15 22:00,435.0,0.0,227.5,236.5,2021-12-16,00:00:00,1,435.0,0.0
686,2021-12-15 23:30,251.7,0.0,226.0,236.5,2021-12-16,01:30:00,1,251.7,0.0
687,2021-12-16 01:50,199.3,0.0,227.5,238.0,2021-12-16,03:50:00,1,199.3,0.0
688,2021-12-16 04:30,106.4,0.0,212.5,230.5,2021-12-16,06:30:00,0,0.0,106.4
689,2021-12-16 04:40,81.9,0.0,212.5,232.0,2021-12-16,06:40:00,0,0.0,81.9
690,2021-12-16 08:20,137.8,0.0,220.0,233.5,2021-12-16,10:20:00,0,0.0,137.8
691,2021-12-16 08:30,492.0,0.0,215.5,227.5,2021-12-16,10:30:00,0,0.0,492.0
692,2021-12-16 08:40,483.0,0.0,218.5,223.0,2021-12-16,10:40:00,0,0.0,483.0
693,2021-12-16 08:50,363.8,0.0,218.5,232.0,2021-12-16,10:50:00,0,0.0,363.8
694,2021-12-16 09:20,164.6,0.0,209.5,226.0,2021-12-16,11:20:00,0,0.0,164.6
695,2021-12-16 09:30,469.0,0.0,209.5,221.5,2021-12-16,11:30:00,0,0.0,469.0
696,2021-12-16 09:40,476.0,0.0,212.5,224.5,2021-12-16,11:40:00,0,0.0,476.0
697,2021-12-16 09:50,474.0,0.0,211.0,223.0,2021-12-16,11:50:00,0,0.0,474.0
698,2021-12-16 10:00,471.0,0.0,209.5,223.0,2021-12-16,12:00:00,0,0.0,471.0
699,2021-12-16 10:10,482.0,0.0,218.5,223.0,2021-12-16,12:10:00,0,0.0,482.0
700,2021-12-16 10:20,491.0,0.0,218.5,226.0,2021-12-16,12:20:00,0,0.0,491.0
701,2021-12-16 10:30,494.0,0.0,220.0,226.0,2021-12-16,12:30:00,0,0.0,494.0
702,2021-12-16 10:40,492.0,0.0,218.5,226.0,2021-12-16,12:40:00,0,0.0,492.0
703,2021-12-16 10:50,475.0,0.0,212.5,224.5,2021-12-16,12:50:00,0,0.0,475.0
704,2021-12-16 11:00,474.0,0.0,214.0,223.0,2021-12-16,13:00:00,0,0.0,474.0
705,2021-12-16 11:10,485.0,0.0,220.0,223.0,2021-12-16,13:10:00,0,0.0,485.0
706,2021-12-16 11:20,302.1,0.0,218.5,230.5,2021-12-16,13:20:00,0,0.0,302.1
707,2021-12-16 12:40,309.2,0.0,215.5,229.0,2021-12-16,14:40:00,0,0.0,309.2
708,2021-12-16 14:30,219.1,0.0,215.5,229.0,2021-12-16,16:30:00,0,0.0,219.1
709,2021-12-16 15:20,38.4,0.0,218.5,230.5,2021-12-16,17:20:00,0,0.0,38.4
710,2021-12-16 15:30,468.0,0.0,211.0,223.0,2021-12-16,17:30:00,0,0.0,468.0
711,2021-12-16 15:40,457.0,0.0,209.5,215.5,2021-12-16,17:40:00,0,0.0,457.0
712,2021-12-16 15:50,472.0,0.0,212.5,221.5,2021-12-16,17:50:00,0,0.0,472.0
713,2021-12-16 16:00,318.7,0.0,212.5,223.0,2021-12-16,18:00:00,0,0.0,318.7
714,2021-12-16 20:00,134.2,0.0,218.5,232.0,2021-12-16,22:00:00,1,134.2,0.0
715,2021-12-16 20:10,478.0,0.0,215.5,221.5,2021-12-16,22:10:00,1,478.0,0.0
716,2021-12-16 20:20,495.0,0.0,220.0,226.0,2021-12-16,22:20:00,1,495.0,0.0
717,2021-12-16 20:30,481.0,0.0,218.5,223.0,2021-12-16,22:30:00,1,481.0,0.0
718,2021-12-16 20:40,495.0,0.0,215.5,229.0,2021-12-16,22:40:00,1,495.0,0.0
719,2021-12-16 20:50,495.0,0.0,215.5,229.0,2021-12-16,22:50:00,1,495.0,0.0
720,2021-12-16 21:00,509.0,0.0,224.5,230.5,2021-12-16,23:00:00,1,509.0,0.0
721,2021-12-16 21:10,509.0,0.0,223.0,230.5,2021-12-16,23:10:00,1,509.0,0.0
722,2021-12-16 21:20,505.0,0.0,221.5,229.0,2021-12-16,23:20:00,1,505.0,0.0
723,2021-12-16 21:30,497.0,0.0,221.5,226.0,2021-12-16,23:30:00,1,497.0,0.0
724,2021-12-16 21:40,500.0,0.0,221.5,227.5,2021-12-16,23:40:00,1,500.0,0.0
725,2021-12-16 21:50,208.1,0.0,226.0,238.0,2021-12-16,23:50:00,1,208.1,0.0
726,2021-12-16 23:10,158.1,0.0,224.5,235.0,2021-12-17,01:10:00,1,158.1,0.0
727,2021-12-16 23:20,69.8,0.0,226.0,235.0,2021-12-17,01:20:00,1,69.8,0.0
728,2021-12-17 01:10,101.8,0.0,224.5,238.0,2021-12-17,03:10:00,1,101.8,0.0
729,2021-12-17 01:20,104.5,0.0,226.0,238.0,2021-12-17,03:20:00,1,104.5,0.0
730,2021-12-17 04:00,255.8,0.0,221.5,232.0,2021-12-17,06:00:00,0,0.0,255.8
731,2021-12-17 09:30,347.9,0.0,214.0,229.0,2021-12-17,11:30:00,0,0.0,347.9
732,2021-12-17 09:40,500.0,0.0,221.5,227.5,2021-12-17,11:40:00,0,0.0,500.0
733,2021-12-17 09:50,500.0,0.0,220.0,227.5,2021-12-17,11:50:00,0,0.0,500.0
734,2021-12-17 10:00,500.0,0.0,220.0,226.0,2021-12-17,12:00:00,0,0.0,500.0
735,2021-12-17 10:10,505.0,0.0,223.0,229.0,2021-12-17,12:10:00,0,0.0,505.0
736,2021-12-17 10:20,509.0,0.0,223.0,229.0,2021-12-17,12:20:00,0,0.0,509.0
737,2021-12-17 10:30,495.0,0.0,218.5,229.0,2021-12-17,12:30:00,0,0.0,495.0
738,2021-12-17 10:40,485.0,0.0,215.5,226.0,2021-12-17,12:40:00,0,0.0,485.0
739,2021-12-17 10:50,475.0,0.0,212.5,223.0,2021-12-17,12:50:00,0,0.0,475.0
740,2021-12-17 11:00,289.2,0.0,212.5,230.5,2021-12-17,13:00:00,0,0.0,289.2
741,2021-12-17 14:50,171.1,0.0,221.5,232.0,2021-12-17,16:50:00,0,0.0,171.1
742,2021-12-17 15:00,497.0,0.0,221.5,226.0,2021-12-17,17:00:00,0,0.0,497.0
743,2021-12-17 15:10,467.0,0.0,221.5,230.5,2021-12-17,17:10:00,0,0.0,467.0
744,2021-12-17 15:20,506.0,0.0,223.0,229.0,2021-12-17,17:20:00,0,0.0,506.0
745,2021-12-17 15:30,493.0,0.0,221.5,224.5,2021-12-17,17:30:00,0,0.0,493.0
746,2021-12-17 15:40,493.0,0.0,221.5,226.0,2021-12-17,17:40:00,0,0.0,493.0
747,2021-12-17 15:50,498.0,0.0,221.5,226.0,2021-12-17,17:50:00,0,0.0,498.0
748,2021-12-17 16:00,482.0,0.0,214.0,224.5,2021-12-17,18:00:00,0,0.0,482.0
749,2021-12-17 16:10,469.0,0.0,214.0,220.0,2021-12-17,18:10:00,0,0.0,469.0
750,2021-12-17 16:20,343.5,0.0,212.5,226.0,2021-12-17,18:20:00,0,0.0,343.5
751,2021-12-17 21:10,152.9,0.0,226.0,236.5,2021-12-17,23:10:00,1,152.9,0.0
752,2021-12-17 21:20,527.0,0.0,229.0,232.0,2021-12-17,23:20:00,1,527.0,0.0
753,2021-12-17 21:30,517.0,0.0,226.0,232.0,2021-12-17,23:30:00,1,517.0,0.0
754,2021-12-17 21:40,526.0,0.0,227.5,232.0,2021-12-17,23:40:00,1,526.0,0.0
755,2021-12-17 21:50,514.0,0.0,227.5,229.0,2021-12-17,23:50:00,1,514.0,0.0
756,2021-12-17 22:00,513.0,0.0,226.0,230.5,2021-12-18,00:00:00,1,513.0,0.0
757,2021-12-17 22:10,520.0,0.0,227.5,230.5,2021-12-18,00:10:00,1,520.0,0.0
758,2021-12-17 22:20,525.0,0.0,227.5,232.0,2021-12-18,00:20:00,1,525.0,0.0
759,2021-12-17 22:30,520.0,0.0,227.5,232.0,2021-12-18,00:30:00,1,520.0,0.0
760,2021-12-17 22:40,459.0,0.0,227.5,235.0,2021-12-18,00:40:00,1,459.0,0.0
761,2021-12-18 00:30,14.3,0.0,227.5,239.5,2021-12-18,02:30:00,1,14.3,0.0
762,2021-12-18 00:40,244.2,0.0,226.0,236.5,2021-12-18,02:40:00,1,244.2,0.0
763,2021-12-18 09:30,147.9,0.0,215.5,233.5,2021-12-18,11:30:00,0,0.0,147.9
764,2021-12-18 09:40,459.0,0.0,208.0,220.0,2021-12-18,11:40:00,0,0.0,459.0
765,2021-12-18 09:50,470.0,0.0,206.5,223.0,2021-12-18,11:50:00,0,0.0,470.0
766,2021-12-18 10:00,463.0,0.0,208.0,223.0,2021-12-18,12:00:00,0,0.0,463.0
767,2021-12-18 10:10,482.0,0.0,211.0,224.5,2021-12-18,12:10:00,0,0.0,482.0
768,2021-12-18 10:20,465.0,0.0,208.0,229.0,2021-12-18,12:20:00,0,0.0,465.0
769,2021-12-18 10:30,458.0,0.0,209.5,220.0,2021-12-18,12:30:00,0,0.0,458.0
770,2021-12-18 10:40,464.0,0.0,209.5,221.5,2021-12-18,12:40:00,0,0.0,464.0
771,2021-12-18 10:50,468.0,0.0,211.0,221.5,2021-12-18,12:50:00,0,0.0,468.0
772,2021-12-18 11:00,464.0,0.0,209.5,220.0,2021-12-18,13:00:00,0,0.0,464.0
773,2021-12-18 11:10,447.0,0.0,203.5,214.0,2021-12-18,13:10:00,0,0.0,447.0
774,2021-12-18 11:20,453.0,0.0,211.0,215.5,2021-12-18,13:20:00,0,0.0,453.0
775,2021-12-18 11:30,418.0,0.0,212.5,227.5,2021-12-18,13:30:00,0,0.0,418.0
776,2021-12-18 16:40,46.0,0.0,215.5,229.0,2021-12-18,18:40:00,0,0.0,46.0
777,2021-12-18 16:50,297.8,0.0,209.5,226.0,2021-12-18,18:50:00,0,0.0,297.8
778,2021-12-18 20:00,107.9,0.0,221.5,230.5,2021-12-18,22:00:00,1,107.9,0.0
779,2021-12-18 20:10,496.0,0.0,221.5,226.0,2021-12-18,22:10:00,1,496.0,0.0
780,2021-12-18 20:20,492.0,0.0,221.5,226.0,2021-12-18,22:20:00,1,492.0,0.0
781,2021-12-18 20:30,504.0,0.0,221.5,227.5,2021-12-18,22:30:00,1,504.0,0.0
782,2021-12-18 20:40,507.0,0.0,224.5,227.5,2021-12-18,22:40:00,1,507.0,0.0
783,2021-12-18 20:50,511.0,0.0,224.5,229.0,2021-12-18,22:50:00,1,511.0,0.0
784,2021-12-18 21:00,511.0,0.0,223.0,229.0,2021-12-18,23:00:00,1,511.0,0.0
785,2021-12-18 21:10,506.0,0.0,224.5,229.0,2021-12-18,23:10:00,1,506.0,0.0
786,2021-12-18 21:20,505.0,0.0,224.5,227.5,2021-12-18,23:20:00,1,505.0,0.0
787,2021-12-18 21:30,502.0,0.0,224.5,226.0,2021-12-18,23:30:00,1,502.0,0.0
788,2021-12-18 21:40,500.0,0.0,221.5,226.0,2021-12-18,23:40:00,1,500.0,0.0
789,2021-12-18 21:50,171.4,0.0,224.5,238.0,2021-12-18,23:50:00,1,171.4,0.0
790,2021-12-18 23:50,215.3,0.0,214.0,233.5,2021-12-19,01:50:00,1,215.3,0.0
791,2021-12-19 02:20,202.1,0.0,229.0,241.0,2021-12-19,04:20:00,1,202.1,0.0
792,2021-12-19 05:10,204.9,0.0,227.5,236.5,2021-12-19,07:10:00,0,0.0,204.9
793,2021-12-19 10:20,257.6,0.0,214.0,230.5,2021-12-19,12:20:00,0,0.0,257.6
794,2021-12-19 10:30,509.0,0.0,220.0,230.5,2021-12-19,12:30:00,0,0.0,509.0
795,2021-12-19 10:40,490.0,0.0,215.5,226.0,2021-12-19,12:40:00,0,0.0,490.0
796,2021-12-19 10:50,480.0,0.0,214.0,224.5,2021-12-19,12:50:00,0,0.0,480.0
797,2021-12-19 11:00,481.0,0.0,211.0,226.0,2021-12-19,13:00:00,0,0.0,481.0
798,2021-12-19 11:10,494.0,0.0,218.5,227.5,2021-12-19,13:10:00,0,0.0,494.0
799,2021-12-19 11:20,487.0,0.0,218.5,224.5,2021-12-19,13:20:00,0,0.0,487.0
800,2021-12-19 11:30,484.0,0.0,218.5,224.5,2021-12-19,13:30:00,0,0.0,484.0
801,2021-12-19 11:40,506.0,0.0,220.0,230.5,2021-12-19,13:40:00,0,0.0,506.0
802,2021-12-19 11:50,506.0,0.0,223.0,229.0,2021-12-19,13:50:00,0,0.0,506.0
803,2021-12-19 12:00,508.0,0.0,223.0,230.5,2021-12-19,14:00:00,0,0.0,508.0
804,2021-12-19 12:10,209.1,0.0,227.5,239.5,2021-12-19,14:10:00,0,0.0,209.1
805,2021-12-19 17:10,19.1,0.0,206.5,224.5,2021-12-19,19:10:00,0,0.0,19.1
806,2021-12-19 17:20,393.1,0.0,206.5,229.0,2021-12-19,19:20:00,0,0.0,393.1
807,2021-12-19 20:20,223.2,0.0,220.0,232.0,2021-12-19,22:20:00,1,223.2,0.0
808,2021-12-19 20:30,495.0,0.0,220.0,226.0,2021-12-19,22:30:00,1,495.0,0.0
809,2021-12-19 20:40,494.0,0.0,221.5,227.5,2021-12-19,22:40:00,1,494.0,0.0
810,2021-12-19 20:50,494.0,0.0,221.5,227.5,2021-12-19,22:50:00,1,494.0,0.0
811,2021-12-19 21:00,485.0,0.0,215.5,224.5,2021-12-19,23:00:00,1,485.0,0.0
812,2021-12-19 21:10,489.0,0.0,220.0,226.0,2021-12-19,23:10:00,1,489.0,0.0
813,2021-12-19 21:20,491.0,0.0,220.0,226.0,2021-12-19,23:20:00,1,491.0,0.0
814,2021-12-19 21:30,499.0,0.0,221.5,229.0,2021-12-19,23:30:00,1,499.0,0.0
815,2021-12-19 21:40,503.0,0.0,224.5,229.0,2021-12-19,23:40:00,1,503.0,0.0
816,2021-12-19 21:50,497.0,0.0,215.5,227.5,2021-12-19,23:50:00,1,497.0,0.0
817,2021-12-19 22:00,493.0,0.0,220.0,227.5,2021-12-20,00:00:00,1,493.0,0.0
818,2021-12-19 22:10,306.6,0.0,224.5,236.5,2021-12-20,00:10:00,1,306.6,0.0
819,2021-12-19 23:50,217.9,0.0,224.5,235.0,2021-12-20,01:50:00,1,217.9,0.0
820,2021-12-20 02:00,97.9,0.0,229.0,238.0,2021-12-20,04:00:00,1,97.9,0.0
821,2021-12-20 02:10,103.0,0.0,229.0,239.5,2021-12-20,04:10:00,1,103.0,0.0
822,2021-12-20 09:50,157.5,0.0,215.5,229.0,2021-12-20,11:50:00,0,0.0,157.5
823,2021-12-20 10:00,488.0,0.0,215.5,224.5,2021-12-20,12:00:00,0,0.0,488.0
824,2021-12-20 10:10,476.0,0.0,215.5,221.5,2021-12-20,12:10:00,0,0.0,476.0
825,2021-12-20 10:20,481.0,0.0,218.5,221.5,2021-12-20,12:20:00,0,0.0,481.0
826,2021-12-20 10:30,485.0,0.0,215.5,224.5,2021-12-20,12:30:00,0,0.0,485.0
827,2021-12-20 10:40,499.0,0.0,220.0,227.5,2021-12-20,12:40:00,0,0.0,499.0
828,2021-12-20 10:50,492.0,0.0,218.5,226.0,2021-12-20,12:50:00,0,0.0,492.0
829,2021-12-20 11:00,479.0,0.0,215.5,224.5,2021-12-20,13:00:00,0,0.0,479.0
830,2021-12-20 11:10,491.0,0.0,218.5,226.0,2021-12-20,13:10:00,0,0.0,491.0
831,2021-12-20 11:20,481.0,0.0,215.5,224.5,2021-12-20,13:20:00,0,0.0,481.0
832,2021-12-20 11:30,488.0,0.0,220.0,224.5,2021-12-20,13:30:00,0,0.0,488.0
833,2021-12-20 11:40,485.0,0.0,220.0,223.0,2021-12-20,13:40:00,0,0.0,485.0
834,2021-12-20 11:50,135.2,0.0,211.0,226.0,2021-12-20,13:50:00,0,0.0,135.2
835,2021-12-20 12:10,173.2,0.0,221.5,230.5,2021-12-20,14:10:00,0,0.0,173.2
836,2021-12-20 12:20,249.0,0.0,215.5,230.5,2021-12-20,14:20:00,0,0.0,249.0
837,2021-12-20 12:40,99.0,0.0,211.0,230.5,2021-12-20,14:40:00,0,0.0,99.0
838,2021-12-20 12:50,121.4,0.0,211.0,230.5,2021-12-20,14:50:00,0,0.0,121.4
839,2021-12-20 13:20,288.4,0.0,214.0,227.5,2021-12-20,15:20:00,0,0.0,288.4
840,2021-12-20 13:50,0.3,0.0,226.0,230.5,2021-12-20,15:50:00,0,0.0,0.3
841,2021-12-20 15:40,161.8,0.0,209.5,227.5,2021-12-20,17:40:00,0,0.0,161.8
842,2021-12-20 15:50,176.9,0.0,211.0,223.0,2021-12-20,17:50:00,0,0.0,176.9
843,2021-12-20 17:30,29.2,0.0,206.5,230.5,2021-12-20,19:30:00,0,0.0,29.2
844,2021-12-20 17:40,185.5,0.0,206.5,223.0,2021-12-20,19:40:00,0,0.0,185.5
845,2021-12-20 20:00,80.5,0.0,220.0,229.0,2021-12-20,22:00:00,1,80.5,0.0
846,2021-12-20 20:10,481.0,0.0,215.5,224.5,2021-12-20,22:10:00,1,481.0,0.0
847,2021-12-20 20:20,492.0,0.0,218.5,226.0,2021-12-20,22:20:00,1,492.0,0.0
848,2021-12-20 20:30,497.0,0.0,218.5,227.5,2021-12-20,22:30:00,1,497.0,0.0
849,2021-12-20 20:40,502.0,0.0,223.0,227.5,2021-12-20,22:40:00,1,502.0,0.0
850,2021-12-20 20:50,498.0,0.0,221.5,226.0,2021-12-20,22:50:00,1,498.0,0.0
851,2021-12-20 21:00,499.0,0.0,220.0,227.5,2021-12-20,23:00:00,1,499.0,0.0
852,2021-12-20 21:10,494.0,0.0,218.5,227.5,2021-12-20,23:10:00,1,494.0,0.0
853,2021-12-20 21:20,501.0,0.0,223.0,227.5,2021-12-20,23:20:00,1,501.0,0.0
854,2021-12-20 21:30,490.0,0.0,218.5,227.5,2021-12-20,23:30:00,1,490.0,0.0
855,2021-12-20 21:40,511.0,0.0,223.0,230.5,2021-12-20,23:40:00,1,511.0,0.0
856,2021-12-20 21:50,396.7,0.0,226.0,238.0,2021-12-20,23:50:00,1,396.7,0.0
857,2021-12-20 23:30,228.3,0.0,223.0,232.0,2021-12-21,01:30:00,1,228.3,0.0
858,2021-12-21 01:50,196.0,0.0,226.0,236.5,2021-12-21,03:50:00,1,196.0,0.0
859,2021-12-21 11:20,313.4,0.0,215.5,230.5,2021-12-21,13:20:00,0,0.0,313.4
860,2021-12-21 11:40,217.6,0.0,215.5,232.0,2021-12-21,13:40:00,0,0.0,217.6
861,2021-12-21 11:50,464.0,0.0,208.0,221.5,2021-12-21,13:50:00,0,0.0,464.0
862,2021-12-21 12:00,457.0,0.0,208.0,221.5,2021-12-21,14:00:00,0,0.0,457.0
863,2021-12-21 12:10,475.0,0.0,212.5,223.0,2021-12-21,14:10:00,0,0.0,475.0
864,2021-12-21 12:20,476.0,0.0,212.5,223.0,2021-12-21,14:20:00,0,0.0,476.0
865,2021-12-21 12:30,487.0,0.0,215.5,226.0,2021-12-21,14:30:00,0,0.0,487.0
866,2021-12-21 12:40,487.0,0.0,218.5,226.0,2021-12-21,14:40:00,0,0.0,487.0
867,2021-12-21 12:50,486.0,0.0,215.5,226.0,2021-12-21,14:50:00,0,0.0,486.0
868,2021-12-21 13:00,482.0,0.0,209.5,226.0,2021-12-21,15:00:00,0,0.0,482.0
869,2021-12-21 13:10,455.0,0.0,208.0,218.5,2021-12-21,15:10:00,0,0.0,455.0
870,2021-12-21 13:20,288.8,0.0,214.0,229.0,2021-12-21,15:20:00,0,0.0,288.8
871,2021-12-21 15:50,322.4,0.0,199.0,221.5,2021-12-21,17:50:00,0,0.0,322.4
872,2021-12-21 16:00,429.0,0.0,200.5,212.5,2021-12-21,18:00:00,0,0.0,429.0
873,2021-12-21 16:10,420.0,0.0,197.5,211.0,2021-12-21,18:10:00,0,0.0,420.0
874,2021-12-21 16:20,441.0,0.0,202.0,215.5,2021-12-21,18:20:00,0,0.0,441.0
875,2021-12-21 16:30,452.0,0.0,208.0,218.5,2021-12-21,18:30:00,0,0.0,452.0
876,2021-12-21 16:40,450.0,0.0,206.5,218.5,2021-12-21,18:40:00,0,0.0,450.0
877,2021-12-21 16:50,450.0,0.0,206.5,214.0,2021-12-21,18:50:00,0,0.0,450.0
878,2021-12-21 17:00,442.0,0.0,205.0,215.5,2021-12-21,19:00:00,0,0.0,442.0
879,2021-12-21 17:10,446.0,0.0,206.5,214.0,2021-12-21,19:10:00,0,0.0,446.0
880,2021-12-21 17:20,41.5,0.0,211.0,223.0,2021-12-21,19:20:00,0,0.0,41.5
881,2021-12-21 21:10,473.0,0.0,220.0,230.5,2021-12-21,23:10:00,1,473.0,0.0
882,2021-12-21 21:20,499.0,0.0,220.0,227.5,2021-12-21,23:20:00,1,499.0,0.0
883,2021-12-21 21:30,493.0,0.0,218.5,226.0,2021-12-21,23:30:00,1,493.0,0.0
884,2021-12-21 21:40,505.0,0.0,221.5,227.5,2021-12-21,23:40:00,1,505.0,0.0
885,2021-12-21 21:50,508.0,0.0,223.0,229.0,2021-12-21,23:50:00,1,508.0,0.0
886,2021-12-21 22:00,512.0,0.0,224.5,230.5,2021-12-22,00:00:00,1,512.0,0.0
887,2021-12-21 22:10,518.0,0.0,227.5,230.5,2021-12-22,00:10:00,1,518.0,0.0
888,2021-12-21 22:20,515.0,0.0,224.5,232.0,2021-12-22,00:20:00,1,515.0,0.0
889,2021-12-21 22:30,131.1,0.0,223.0,235.0,2021-12-22,00:30:00,1,131.1,0.0
890,2021-12-22 00:20,76.3,0.0,226.0,238.0,2021-12-22,02:20:00,1,76.3,0.0
891,2021-12-22 00:30,147.1,0.0,223.0,236.5,2021-12-22,02:30:00,1,147.1,0.0
892,2021-12-22 02:50,171.3,0.0,224.5,236.5,2021-12-22,04:50:00,1,171.3,0.0
893,2021-12-22 03:00,23.3,0.0,226.0,235.0,2021-12-22,05:00:00,1,23.3,0.0
894,2021-12-22 10:00,201.9,0.0,224.5,238.0,2021-12-22,12:00:00,0,0.0,201.9
895,2021-12-22 10:10,488.0,0.0,218.5,227.5,2021-12-22,12:10:00,0,0.0,488.0
896,2021-12-22 10:20,471.0,0.0,208.0,224.5,2021-12-22,12:20:00,0,0.0,471.0
897,2021-12-22 10:30,469.0,0.0,209.5,223.0,2021-12-22,12:30:00,0,0.0,469.0
898,2021-12-22 10:40,478.0,0.0,214.0,223.0,2021-12-22,12:40:00,0,0.0,478.0
899,2021-12-22 10:50,480.0,0.0,212.5,223.0,2021-12-22,12:50:00,0,0.0,480.0
900,2021-12-22 11:00,469.0,0.0,212.5,221.5,2021-12-22,13:00:00,0,0.0,469.0
901,2021-12-22 11:10,476.0,0.0,212.5,224.5,2021-12-22,13:10:00,0,0.0,476.0
902,2021-12-22 11:20,457.0,0.0,209.5,220.0,2021-12-22,13:20:00,0,0.0,457.0
903,2021-12-22 11:30,470.0,0.0,209.5,224.5,2021-12-22,13:30:00,0,0.0,470.0
904,2021-12-22 11:40,484.0,0.0,212.5,226.0,2021-12-22,13:40:00,0,0.0,484.0
905,2021-12-22 11:50,497.0,0.0,215.5,229.0,2021-12-22,13:50:00,0,0.0,497.0
906,2021-12-22 12:00,493.0,0.0,220.0,227.5,2021-12-22,14:00:00,0,0.0,493.0
907,2021-12-22 12:10,362.5,0.0,218.5,230.5,2021-12-22,14:10:00,0,0.0,362.5
908,2021-12-22 12:20,496.0,0.0,220.0,226.0,2021-12-22,14:20:00,0,0.0,496.0
909,2021-12-22 12:30,499.0,0.0,220.0,235.0,2021-12-22,14:30:00,0,0.0,499.0
910,2021-12-22 12:40,507.0,0.0,221.5,230.5,2021-12-22,14:40:00,0,0.0,507.0
911,2021-12-22 12:50,87.9,0.0,223.0,235.0,2021-12-22,14:50:00,0,0.0,87.9
912,2021-12-22 17:40,294.0,0.0,205.0,226.0,2021-12-22,19:40:00,0,0.0,294.0
913,2021-12-22 17:50,13.3,0.0,206.5,224.5,2021-12-22,19:50:00,0,0.0,13.3
914,2021-12-22 20:10,231.7,0.0,211.0,229.0,2021-12-22,22:10:00,1,231.7,0.0
915,2021-12-22 20:20,454.0,0.0,212.5,226.0,2021-12-22,22:20:00,1,454.0,0.0
916,2021-12-22 20:30,479.0,0.0,214.0,224.5,2021-12-22,22:30:00,1,479.0,0.0
917,2021-12-22 20:40,484.0,0.0,218.5,227.5,2021-12-22,22:40:00,1,484.0,0.0
918,2021-12-22 20:50,489.0,0.0,220.0,227.5,2021-12-22,22:50:00,1,489.0,0.0
919,2021-12-22 21:00,489.0,0.0,218.5,227.5,2021-12-22,23:00:00,1,489.0,0.0
920,2021-12-22 21:10,499.0,0.0,220.0,229.0,2021-12-22,23:10:00,1,499.0,0.0
921,2021-12-22 21:20,505.0,0.0,221.5,229.0,2021-12-22,23:20:00,1,505.0,0.0
922,2021-12-22 21:30,508.0,0.0,223.0,232.0,2021-12-22,23:30:00,1,508.0,0.0
923,2021-12-22 21:40,516.0,0.0,226.0,232.0,2021-12-22,23:40:00,1,516.0,0.0
924,2021-12-22 21:50,508.0,0.0,224.5,232.0,2021-12-22,23:50:00,1,508.0,0.0
925,2021-12-22 22:00,75.5,0.0,230.5,239.5,2021-12-23,00:00:00,1,75.5,0.0
926,2021-12-23 00:10,79.3,0.0,227.5,239.5,2021-12-23,02:10:00,1,79.3,0.0
927,2021-12-23 00:20,120.7,0.0,227.5,236.5,2021-12-23,02:20:00,1,120.7,0.0
928,2021-12-23 02:40,257.3,0.0,226.0,238.0,2021-12-23,04:40:00,1,257.3,0.0
929,2021-12-23 02:50,33.6,0.0,227.5,236.5,2021-12-23,04:50:00,1,33.6,0.0
930,2021-12-23 08:20,180.5,0.0,211.0,221.5,2021-12-23,10:20:00,0,0.0,180.5
931,2021-12-23 08:30,278.0,0.0,209.5,226.0,2021-12-23,10:30:00,0,0.0,278.0
